globalid,CreationDate,Creator,EditDate,Editor,date_and_time,your_mode_of_transportation,mode_other,request,request_other,additional_comments,shape_wkt,POINT_X,POINT_Y
{5C5192A7-F382-42EC-8B57-F1D5842391FA},9/28/2024 20:30:34.104,,9/28/2024 20:30:34.104,,9/28/2024 20:28:00.000,walks,,yieldgoing,,"Most cars do not stop when the flashing lights on the RRFBs are activated.  

Even more dangerous, if one lane of traffic does stop and a pedestrian begins to cross the road, they may be blocked from the view of a second lane of traffic, leading to the potential for a fatal accident – a “double threat” that the Boston Transportation Department calls a fundamentally dangerous design. 

One of our neighbors was an eye-witness to a crash that occurred for this reason several years ago. And in 2018, another neighbor was walking while pushing her child in a stroller in the crosswalk of the Westchester/Centre Street intersection when a speeding vehicle in the second lane of traffic approached and nicked the stroller.  Fortunately, no one was physically hurt in these cases, but these accidents and near-accidents are incredibly traumatizing on an emotional level, and those involved may not be so fortunate next time. 
",POINT (-71.12539527499996 42.302899799000045),-71.125395274999960,42.302899799000045
{DA6C301B-7AA8-41CD-9082-51109F66B99B},9/28/2024 20:33:08.169,,9/28/2024 20:33:08.169,,9/28/2024 20:27:00.000,walks,,speeding,,People often speed down this street at night. Sometimes going upwards up 50 miles an hour. Maybe a speed trap or camera to capture license plates (for tickets) would help cut down on this problem.,POINT (-71.116490173999978 42.315395881000029),-71.116490173999978,42.315395881000029
{CB1D7B6D-4511-4923-AE92-FAB7B2E96007},9/28/2024 20:39:13.083,,9/28/2024 20:39:13.083,,9/28/2024 20:33:00.000,walks,,other,,"Trying to cross  at this intersection is very dangerous. There is no light, or any kind of walk signal, that would alert cars to actually stop for pedestrians. It is a very frequented place where people, dogs, kids cross the street and cars do not stop when you are in the walkway. There are a lot of ""near misses"" and people have been hit in this intersection. Pedestrians need to worry about cars turning onto center street, along with cars going in either direction of center street. I am advocating for a blinking ""walk light"" that can be pushed, similar to how the arboretum has, on the way to Faulkner Hospital. 
",POINT (-71.114247846999945 42.314662026000065),-71.114247846999945,42.314662026000065
{DFD6C4E2-B5DE-4D94-BD04-2F49EA273EC7},9/30/2024 3:38:24.304,,9/30/2024 3:38:24.304,,9/30/2024 3:34:00.000,bikes,,yieldturn,,"The bike lane that exists here is incredibly dangerous as cars will continue right towards Forest Hills regardless of if you are needing to head straight toward Soldier's Monument / the Loring-Greenough House. This is also dangerous in a car, but far worse on a bicycle.",POINT (-71.121239538999987 42.308747436000033),-71.121239538999987,42.308747436000033
{2FABDDB1-0E7A-4A5B-B724-B5F6FD0E3873},9/30/2024 3:41:26.119,,9/30/2024 3:41:26.119,,9/30/2024 3:38:00.000,walks,,sidewalk,,The sidewalk in front of 8 Rambler Rd has been broken for multiple years now and is a serious tripping hazard. ,POINT (-71.125451349999935 42.304488030000073),-71.125451349999935,42.304488030000073
{BA210CC6-E752-494C-A986-809A941D96FE},10/9/2024 13:25:40.586,,10/9/2024 13:25:40.586,,10/9/2024 13:23:00.000,walks,,speeding,,"This is a street that people speed on, particularly at night. Either coming from Center or coming from the Jamaica way. High speeds are noted.",POINT (-71.116410167999959 42.31539291200005),-71.116410167999959,42.315392912000050
{35EBC82B-008D-4FF0-AFDF-E8604C2221B0},10/9/2024 15:47:41.611,,10/9/2024 15:47:41.611,,10/9/2024 13:25:00.000,walks,,other,This intersection needs a Walk light that pedestrians can push,"This is a very dangerous intersection for pedestrians/bikers, etc trying to cross the street. It is a very frequented cross walk in this neighborhood. Cars often times do not stop for pedestrians in the cross walk or if one side does, the other side just flies by while you are in the middle of the street. If a bus is stopped, cars go around the bus, so it is also hard to cross as a pedestrian with children or dogs. There really needs to be a light that can be pushed to alert people to STOP. Flashing lights and/or a pedestrian signal would be ideal. 
I have witnessed many people almost getting hit.",POINT (-71.114110215999972 42.31462520000008),-71.114110215999972,42.314625200000080
{BA81C719-2AC9-4B0D-B273-157CD6B6A6F2},10/9/2024 17:01:19.042,,10/9/2024 17:01:19.042,,10/9/2024 16:46:00.000,walks,,toomanylanes,,"This is technically an unmarked intersection where Holbrook St meets Centre St. For all residents who live on Holbrook, Dunster, and Dane in this neighborhood, the only way to walk south towards many community landmarks (Curtis Hall, Loring Greenough, JP library, businesses on South St, Forest Hills T), the fastest way to cross is here. The only other routes that use a traffic lights to cross, are to go out of the way 2 blocks in the opposite direction, west, or a block north to the Eliot St intersection. This is not only an issue for people with mobility issues, it’s not good city planning design. Many residents end up just crossing here at this intersection to head to South St, but the street width is about 4 lanes wide, there is no painted crosswalk, and vehicles commonly gas it here because it’s so wide. Residents who come from these 3 streets and beyond need traffic lights and a painted crosswalk here. ",POINT (-71.116397294999956 42.309196493000059),-71.116397294999956,42.309196493000059
{A8AFBFB9-08D8-4451-9B05-2569A91FC3CE},10/11/2024 14:27:51.556,,10/11/2024 14:27:51.556,,10/11/2024 14:24:00.000,walks,,speeding,,"I regularly see drivers honk and speed up when BU students are walking here. It's not just that they speed, it's that they try to intimidate pedestrians by endangering them. Speed tables would be appropriate here. ",POINT (-71.106531969999935 42.35008199300006),-71.106531969999935,42.350081993000060
{1EBD9CF2-FE6C-4088-9CFD-70B02D9FF6F5},10/11/2024 20:44:55.190,,10/11/2024 20:44:55.190,,10/11/2024 20:38:00.000,walks,,yieldgoing,,"It's a wide crosswalk, and cars always speed, don't yield, and it's right by several parks. It's a dangerous crosswalk, as evidenced by several past pedestrian crashes, and my own personal experience walking there every day. ",POINT (-71.066541249999943 42.349612621000063),-71.066541249999943,42.349612621000063
{A0C46555-91C1-49B5-9402-C66A2196E0AC},10/11/2024 20:51:14.659,,10/11/2024 20:51:14.659,,10/11/2024 20:49:00.000,walks,,other,Traffic is not stopped for peds,"There is a walk signal here, that has no immediately associated traffic light and this causes close calls with cars that don't realize they should stop and pedestrians that have a walk signal frequently.",POINT (-71.085134322999977 42.347994067000059),-71.085134322999977,42.347994067000059
{C58BC67E-BC26-4267-9E42-444C70918F94},10/18/2024 13:14:00.080,,10/18/2024 13:14:00.080,,10/18/2024 13:12:00.000,bikes,,bikefacility,,"The Greenway bans bikes and other forms of micro mobility devices, with no exception for use as a mobility aid, however the surrounding streets are not safe to bike on. This policy needs to be reversed. ",POINT (-71.051958079999963 42.359142576000067),-71.051958079999963,42.359142576000067
{0F50F103-0EB8-4C5A-9E7D-A9E7E3206EE8},10/18/2024 13:14:51.724,,10/18/2024 13:14:51.724,,10/18/2024 13:14:00.000,bikes,,bikefacility,,Charles street is a huge gap in the bike network. Fix it. ,POINT (-71.070197100999962 42.357461833000059),-71.070197100999962,42.357461833000059
{A466FE19-7FF9-4B57-B676-F0DE5AC4D033},10/18/2024 14:37:06.128,,10/18/2024 14:37:06.128,,10/18/2024 14:32:00.000,walks,,runlightssigns,,"Driver behavior is insane on this intersection. There is a separate signal for cars making right turns from Sudbury into Congress so pedestrians can cross safely, yet almost *every* *singe* *time* drivers either try to aggressively cut off pedestrians or if the car at the front of the lane actually obeys the red arrow, the cars behind them will honk incessantly and try to go around them almost crashing into pedestrians despite the red signal. With the city's and police departments apparent zero enforcement policy, safety improvements like protected turns are completely meaningless.",POINT (-71.058491940999943 42.362399943000071),-71.058491940999943,42.362399943000071
{0D2C0162-0AD9-4CB9-9864-6E6DFB8BFCE1},10/18/2024 20:58:58.899,,10/18/2024 20:58:58.899,,10/18/2024 20:48:00.000,walks,,runlightssigns,,"This is a key route that connects residents of the North End to North Station as well as many tourists/concertgoers going to Regina's. The driver behavior at this intersection and nearby intersections is completely unhinged with extremely aggressive speeding, driving in the bus lane, double parking, driving on the wrong side of the road, running red lights and making illegal turns. I think a strict 1 hour enforcement session on this block would probably net about 200 tickets. 
A big issue is people turning into Thacher make the turn without checking for pedestrians (who don't have a signal at all) and aggressively try to cut people off. Just past Thacher is the left turn into Medford St where drivers will block the whole road to make a turn that they could do further up at the light.
Finally, despite the huge ped volume, the light has a beg button and I see confused tourists wondering why they don't get a green light.",POINT (-71.05839954399994 42.365239630000076),-71.058399543999940,42.365239630000076
{00765AEC-5CF7-4E35-A421-EF5459EAB087},10/18/2024 21:01:40.729,,10/18/2024 21:01:40.729,,10/18/2024 21:00:00.000,walks,,walksignal,,There is probably something wrong with this light because it will sometimes skip the pedestrian 'green' cycle even if I pushed the button and a full cycle for traffic in each direction has passed.,POINT (-71.063856358999942 42.36225328300003),-71.063856358999942,42.362253283000030
{058A2F07-0A7C-44D4-908B-D31F241BE283},10/22/2024 15:19:29.251,,10/22/2024 15:19:29.251,,10/22/2024 15:14:00.000,walks,,speeding,,"Cars are CONSTANTLY speeding on Dorchester Ave down in the Ashmont area. There aren't even any signs on Dorchester Ave stating what the speed limit is!

Additionally, it has become almost impossible to cross the street. Cars don't stop for people who are in crosswalks. People are almost hit by cars while in crosswalks far too frequently in this area - I have witnessed people actively walking in a crosswalk and cars still won't stop. It's only a matter of time before this area adds to the statistics that Vision Zero is trying to eliminate.",POINT (-71.064891691999946 42.283602655000038),-71.064891691999946,42.283602655000038
{48151F73-19D5-4641-BDFF-53332F5751F8},10/22/2024 15:22:08.575,,10/22/2024 15:22:08.575,,10/22/2024 15:19:00.000,walks,,runlightssigns,,"Not only is speeding a problem in this area, but drivers constantly run red lights. While walking, I've had the walk signal turn on to cross the street, and have had multiple cars run red lights well after the light had turned red (and well after I've started walking across the street). This area of Dorchester Ave is really dangerous when it comes to how the cars drive.",POINT (-71.065894837999963 42.279930553000042),-71.065894837999963,42.279930553000042
{113AC92C-788E-4963-BCA3-0A619BF8805C},10/22/2024 15:38:08.199,,10/22/2024 15:38:08.199,,10/22/2024 15:29:00.000,drives,,visibility,,"Cars and large trucks often park on Lincoln very close to Antwerp, blocking the view of oncoming traffic in either or both directions. Now that there's an increase in eastbound traffic it's even more dangerous to try to exit Antwerp. A light or stop signs on Lincoln would be great but at the very least blocking out the spaces for sightlines would help. ",POINT (-71.140789273999985 42.358012173000077),-71.140789273999985,42.358012173000077
{FB536576-6562-4C1F-93DF-E184FC69D03C},10/22/2024 19:17:43.188,,10/22/2024 19:17:43.188,,10/22/2024 19:16:00.000,bikes,,yieldgoing,,,POINT (-71.067614133999939 42.424000604000071),-71.067614133999939,42.424000604000071
{AD4DF3CE-0DD4-4759-86F8-EE629ABCACE9},10/22/2024 19:19:17.727,,10/22/2024 19:19:17.727,,10/22/2024 19:18:00.000,drives,,doublepark,,,POINT (-71.080282206999982 42.349317129000042),-71.080282206999982,42.349317129000042
{24A22C8D-D0F6-4EBA-84CF-FD167377FF7C},10/31/2024 13:47:55.906,,10/31/2024 13:47:55.906,,10/31/2024 13:46:00.000,walks,,speeding,,This area has a lot of food traffic but drivers insist on treating it like a highway. Cars are constantly flying down this street with no BPD enforcement whatsoever.,POINT (-71.065229649999935 42.28220075400003),-71.065229649999935,42.282200754000030
{53C8E2F5-2484-4B51-87D4-157AA994106E},10/31/2024 13:50:06.656,,10/31/2024 13:50:06.656,,10/31/2024 13:48:00.000,drives,,speeding,,"Speeding is a problem here. I've witnessed cars that have had to be going 70+ MPH on this road. Just last week, I witnessed 2 very serious car crashes within about a mile of each other on this same road. ",POINT (-71.071763510999972 42.278158522000069),-71.071763510999972,42.278158522000069
{DB96F54E-11E6-493A-955F-8846B9670DDA},10/31/2024 20:23:23.821,,10/31/2024 20:23:23.821,,10/31/2024 20:19:00.000,walks,,sidewalk,,"This pedestrian crosswalk is used extremely frequently by Wentworth students walking to/from classes. The crosswalk is pedestrian-priority, and even has special markings to indicate so, but drivers don't always yield, and often drive uncomfortably fast. This location is a perfect candidate for a raised crosswalk, which would make crossing the street here much safer.",POINT (-71.094511325999974 42.33556447400008),-71.094511325999974,42.335564474000080
{D7E88EB4-C9E4-4E82-AC8E-C20DECFC3B0E},11/8/2024 19:58:36.123,,11/8/2024 19:58:36.123,,11/8/2024 19:57:00.000,walks,,notenoughtime,,The lights are too short for people to cross from one side of Huntington avenue to the other without getting stuck on the Green line tracks,POINT (-71.088968273999967 42.340493864000052),-71.088968273999967,42.340493864000052
{3167E5B6-BA74-4E38-A5D3-C398A69DD432},11/8/2024 19:59:57.535,,11/8/2024 19:59:57.535,,11/8/2024 19:58:00.000,walks,,sidewalk,,No curb cuts. Makes it hard to dock bluebikes at the station,POINT (-71.086886879999952 42.347419785000056),-71.086886879999952,42.347419785000056
{0BBD635B-812C-44C8-90D9-D3257FF18378},11/14/2024 23:09:32.960,,11/14/2024 23:09:32.960,,11/14/2024 22:52:00.000,bikes,,bikefacility,,"The SW direction on Beacon St, from Park Drive to Carlton St has a dedicated bike lane. Despite heavy bike traffic, this remains a dangerous area for cyclists. (1) Drivers pull into the bike lane at the start and end of the blocks, blocking cyclists from entering the bike lane after crossing Park Drive, or exiting the bike lane (by St. Mary's or Carlton St). (2) Drivers disregard the bike lane markings when parking and pull into the bike lane adjacent to the parking spaces. Subsequently, cars parked over the line regularly have passengers blindly swing doors open. (3) Mopeds regularly park in the bike lane. 

As a cyclist who traverses this road daily, I have close encounters with almost getting doored or having to circumnavigate a car most days of the week, often several times within the same day. Today, as a pedestrian, I was witness to a cyclist getting doored by a rideshare drop-off passenger. He walked off the scrapes and bruises, but the dangers of this section remain.",POINT (-71.105910713999947 42.346557224000037),-71.105910713999947,42.346557224000037
